count;timestampStart;timestampEnd;Protocol;direction;filesize_Byte;start;end;duration;bytes;bits_per_second;packets_retransmits;omitted;sender
16;1609242512916;1609242515437;TCP;upload;9437184;0.0;0.101101;0.10110100358724594;943700;7.46738383609121E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;0.101101;0.200259;0.09915799647569656;0;0.0;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;0.200259;0.300173;0.09991399943828583;379772;3.04079109742434E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;0.300173;0.400398;0.10022500157356262;819370;6.5402443473037265E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;0.400398;0.500388;0.09999000281095505;471850;3.7751774116226226E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;0.500388;0.600455;0.10006699711084366;471850;3.772272686287043E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;0.600455;0.700405;0.09995000064373016;471850;3.7766883198482424E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;0.700405;0.800224;0.09981899708509445;471850;3.7816448874777116E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;0.800224;0.900424;0.10019999742507935;471850;3.767265565872355E7;1;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;0.900424;1.000164;0.09973999857902527;471850;3.784640118085803E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;1.000164;1.100191;0.10002700239419937;471850;3.7737809887811884E7;1;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;1.100191;1.200158;0.09996700286865234;471850;3.77604598685403E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;1.200158;1.320181;0.12002299726009369;943700;6.29012786911143E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;1.320181;1.400292;0.08011099696159363;0;0.0;1;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;1.400292;1.506799;0.10650700330734253;943700;7.08836016934441E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;1.506799;1.600951;0.09415200352668762;471850;4.009261469332433E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;1.600951;1.700441;0.0994900017976761;471850;3.794150097289648E7;0;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;1.700441;1.800173;0.09973199665546417;471850;3.784943775908235E7;1;false;true;
16;1609242512916;1609242515437;TCP;upload;9437184;1.800173;1.848238;0.04806499928236008;471850;7.85353179311366E7;0;false;true;
17;1609242526039;1609242526847;TCP;upload;524288;0.0;0.045052;0.045051999390125275;550410;9.77377266183026E7;0;false;true;
18;1609242539217;1609242540227;UDP;upload;524288;0.0;0.013442;0.01344200037419796;525624;3.1282486854200065E8;363;false;true;
19;1609242552304;1609242553311;UDP;upload;3145728;0.0;0.100408;0.10040800273418427;2286392;1.8216810913392183E8;1579;false;true;
19;1609242552304;1609242553311;UDP;upload;3145728;0.100408;0.200253;0.0998449996113777;684904;5.48773801525021E7;473;false;true;
19;1609242552304;1609242553311;UDP;upload;3145728;0.200253;0.25222;0.05196699872612953;175208;2.697219455344896E7;121;false;true;
20;1609242565411;1609242567422;UDP;download;8388608;0.0;0.100093;0.10009299963712692;1123648;8.980831858960187E7;0;false;false;
20;1609242565411;1609242567422;UDP;download;8388608;0.100093;0.200102;0.1000090017914772;737032;5.8957252791043065E7;509;false;false;
20;1609242565411;1609242567422;UDP;download;8388608;0.200102;0.300359;0.10025700181722641;965816;7.706721585476744E7;667;false;false;
