count;timestampStart;timestampEnd;Protocol;direction;filesize_Byte;start;end;duration;bytes;bits_per_second;packets_retransmits;omitted;sender
5;1608300688574;1608300690692;TCP;download;3145728;0.300117;0.400023;0.09990599751472473;89776;7188837.686087327;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;0.400023;0.500108;0.10008499771356583;112944;9027846.53685944;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;0.500108;0.600066;0.09995800256729126;131768;1.0545868994234405E7;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;0.600066;0.700317;0.10025099664926529;139008;1.1092797450090487E7;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;0.700317;0.80011;0.0997930020093918;154936;1.2420590372492738E7;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;0.80011;0.903269;0.10315900295972824;202720;1.572097396708178E7;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;0.903269;1.000101;0.0968319997191429;208512;1.722670196668706E7;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;1.000101;1.100105;0.10000400245189667;251952;2.01553532916799E7;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;1.100105;1.200141;0.10003600269556046;286704;2.29280652784599E7;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;1.200141;1.300118;0.0999770015478134;351864;2.815559535113468E7;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;1.300118;1.40048;0.10036200284957886;382272;3.0471452473737E7;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;1.40048;1.500124;0.0996439978480339;464808;3.73174910712735E7;;false;false;
5;1608300688574;1608300690692;TCP;download;3145728;1.500124;1.524377;0.024252999573946;158280;5.220962446889537E7;;false;false;
6;1608300701734;1608300704051;TCP;upload;3145728;0.0;0.100243;0.10024300217628479;629120;5.02075944528194E7;0;false;true;
6;1608300701734;1608300704051;TCP;upload;3145728;0.100243;0.200222;0.0999789983034134;157280;1.2585043072561393E7;0;false;true;
6;1608300701734;1608300704051;TCP;upload;3145728;0.200222;0.300172;0.09995000064373016;157280;1.2588694266095826E7;0;false;true;
6;1608300701734;1608300704051;TCP;upload;3145728;0.300172;0.400161;0.09998899698257446;314560;2.5167569192023784E7;0;false;true;
6;1608300701734;1608300704051;TCP;upload;3145728;0.400161;0.501637;0.10147599875926971;629120;4.95975409115177E7;0;false;true;
6;1608300701734;1608300704051;TCP;upload;3145728;0.501637;0.600335;0.0986979976296425;157280;1.2748384265316708E7;0;false;true;
6;1608300701734;1608300704051;TCP;upload;3145728;0.600335;0.700236;0.0999009981751442;629120;5.037947660118798E7;0;false;true;
6;1608300701734;1608300704051;TCP;upload;3145728;0.700236;0.800212;0.09997600317001343;157280;1.258542010186494E7;0;false;true;
6;1608300701734;1608300704051;TCP;upload;3145728;0.800212;0.880477;0.08026500046253204;471840;4.702821875347838E7;0;false;true;
7;1608300714917;1608300717135;UDP;download;104858;0.0;2.4E-4;2.3999999393709E-4;105704;3.5234667556769238E9;0;false;false;
8;1608300728049;1608300731376;TCP;upload;5242880;0.0;0.100976;0.10097599774599075;786420;6.230549972703586E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;0.100976;0.20034;0.0993639975786209;262140;2.1105431052536625E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;0.20034;0.300329;0.09998899698257446;262140;2.0973507718709037E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;0.300329;0.400385;0.1000560000538826;0;0.0;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;0.400385;0.50015;0.09976500272750854;524280;4.2041195663131155E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;0.50015;0.600447;0.1002969965338707;262140;2.0909100695670325E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;0.600447;0.700191;0.0997439995408058;0;0.0;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;0.700191;0.800212;0.10002099722623825;262140;2.0966797554082654E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;0.800212;0.900321;0.10010900348424911;262140;2.0948365551655453E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;0.900321;1.000233;0.09991200268268585;0;0.0;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;1.000233;1.100247;0.10001400113105774;262140;2.0968264205848E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;1.100247;1.200196;0.09994900226593018;262140;2.0981900293714583E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;1.200196;1.300188;0.09999199956655502;262140;2.0972877921139576E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;1.300188;1.400236;0.1000479981303215;0;0.0;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;1.400236;1.500128;0.0998919978737831;262140;2.0993873830111813E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;1.500128;1.600607;0.10047899931669235;262140;2.0871226965450183E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;1.600607;1.700124;0.09951700270175934;262140;2.107298193339705E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;1.700124;1.800329;0.10020499676465988;0;0.0;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;1.800329;1.9007;0.10037100315093994;262140;2.0893683774847887E7;1;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;1.9007;2.000327;0.09962700307369232;262140;2.10497147891601E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;2.000327;2.100447;0.10012000054121017;262140;2.094606460910684E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;2.100447;2.207591;0.10714399814605713;262140;1.957291156095591E7;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;2.207591;2.300459;0.09286800026893616;0;0.0;0;false;true;
8;1608300728049;1608300731376;TCP;upload;5242880;2.300459;2.358548;0.0580889992415905;262140;3.610184419390903E7;0;false;true;
9;1608300741449;1608300741955;TCP;upload;524288;0.0;0.00328;0.003280000062659383;550410;1.3424633889884367E9;0;false;true;
10;1608300754547;1608300755655;UDP;upload;6291456;0.0;0.100116;0.10011599957942963;2439880;1.9496424229889512E8;1685;false;true;
10;1608300754547;1608300755655;UDP;upload;6291456;0.100116;0.20013;0.10001400113105774;537208;4.29706236266697E7;371;false;true;
10;1608300754547;1608300755655;UDP;upload;6291456;0.20013;0.3003;0.10017000138759613;690696;5.516190399777933E7;477;false;true;
10;1608300754547;1608300755655;UDP;upload;6291456;0.3003;0.400151;0.09985099732875824;1146816;9.188218691289556E7;792;false;true;
10;1608300754547;1608300755655;UDP;upload;6291456;0.400151;0.500121;0.0999699980020523;1324920;1.060254097412546E8;915;false;true;
10;1608300754547;1608300755655;UDP;upload;6291456;0.500121;0.567028;0.06690700352191925;152040;1.817926279722756E7;105;false;true;
11;1608300767669;1608300769192;TCP;upload;9437184;0.0;0.100885;0.10088499635457993;943700;7.483372426822977E7;0;false;true;
11;1608300767669;1608300769192;TCP;upload;9437184;0.100885;0.200409;0.09952399879693985;0;0.0;1;false;true;
11;1608300767669;1608300769192;TCP;upload;9437184;0.200409;0.300596;0.10018700361251831;381220;3.0440674838377282E7;0;false;true;
11;1608300767669;1608300769192;TCP;upload;9437184;0.300596;0.40068;0.10008399933576584;943700;7.54326370858972E7;0;false;true;
11;1608300767669;1608300769192;TCP;upload;9437184;0.40068;0.515453;0.11477299779653549;1415550;9.86678070400792E7;0;false;true;
11;1608300767669;1608300769192;TCP;upload;9437184;0.515453;0.600677;0.0852240025997162;943700;8.85853723094806E7;1;false;true;
11;1608300767669;1608300769192;TCP;upload;9437184;0.600677;0.700155;0.09947799891233444;943700;7.589215788963677E7;1;false;true;
11;1608300767669;1608300769192;TCP;upload;9437184;0.700155;0.80511;0.10495500266551971;1415550;1.0789766768993035E8;2;false;true;
11;1608300767669;1608300769192;TCP;upload;9437184;0.80511;0.900633;0.09552299976348877;943700;7.903436888176163E7;0;false;true;
11;1608300767669;1608300769192;TCP;upload;9437184;0.900633;1.015394;0.11476100236177444;1415550;9.867812032785125E7;1;false;true;
11;1608300767669;1608300769192;TCP;upload;9437184;1.015394;1.054382;0.03898800164461136;471850;9.681953013156615E7;0;false;true;
12;1608300780775;1608300782490;UDP;download;524288;0.0;0.009128;0.009127999655902386;525624;4.6066960544646275E8;0;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;0.0;0.100194;0.10019399970769882;34202;2730862.13543959;5;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;0.100194;0.200212;0.10001800209283829;5792;463276.600516277;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;0.200212;0.300114;0.0999019965529442;36200;2898840.964069454;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;0.300114;0.400129;0.10001499950885773;36200;2895565.6793694417;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;0.400129;0.500179;0.10005000233650208;41992;3357681.081007208;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;0.500179;0.600157;0.0999779999256134;60816;4866350.600752078;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;0.600157;0.700167;0.10001000016927719;57920;4633136.678489308;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;0.700167;0.800136;0.0999689996242523;63712;5098540.566733335;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;0.800136;0.900177;0.100041002035141;73848;5905418.658166556;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;0.900177;1.000174;0.09999699890613556;83984;6718921.64114513;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;1.000174;1.100167;0.099992997944355;59368;4749772.581719182;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;1.100167;1.200135;0.09996800124645233;86880;6952624.75325989;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;1.200135;1.300104;0.0999689996242523;86880;6952555.31827273;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;1.300104;1.400104;0.10000000149011612;75296;6023679.910240174;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;1.400104;1.500154;0.10005000233650208;105704;8452093.755638834;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;1.500154;1.60017;0.10001599788665771;86880;6949288.26074053;;false;false;
13;1608300793890;1608300796105;TCP;download;1048576;1.60017;1.663182;0.06301199644804;53026;6732178.37733175;;false;false;
14;1608300806993;1608300808300;UDP;upload;9437184;0.0;0.100151;0.10015100240707397;2315352;1.849488827352134E8;1599;false;true;
14;1608300806993;1608300808300;UDP;upload;9437184;0.100151;0.200099;0.0999479964375496;896312;7.174226853542116E7;619;false;true;
14;1608300806993;1608300808300;UDP;upload;9437184;0.200099;0.300137;0.10003799945116043;809432;6.47299629693353E7;559;false;true;
